id,address,categories,city,claimed,country,cuisines,descriptions.dateSeen,descriptions.sourceURLs,latitude,longitude,menus.amountMax,menus.amountMin,menus.category,menus.currency,menus.name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
AVzA1io5-gnIPe8DScus,12 E 32nd St,"Southeast Asian,Restaurant,Vegetarian / Vegan Restaurant,Vegetarian,Korean,Restaurants,Korean Restaurant",New York,,US,"Southeast Asian,Vegetarian,Korean",,,40.747272,-73.986576,11,11,,USD,Stuffed Shiitake Mushrooms,10016,USD,40,55,NY
AVzA1io5-gnIPe8DScus,12 E 32nd St,"Southeast Asian,Restaurant,Vegetarian / Vegan Restaurant,Vegetarian,Korean,Restaurants,Korean Restaurant",New York,,US,"Southeast Asian,Vegetarian,Korean",,,40.747272,-73.986576,11,11,Lunch Specials,USD,Noodles,10016,USD,40,55,NY
AVzA1io5-gnIPe8DScus,12 E 32nd St,"Southeast Asian,Restaurant,Vegetarian / Vegan Restaurant,Vegetarian,Korean,Restaurants,Korean Restaurant",New York,,US,"Southeast Asian,Vegetarian,Korean",,,40.747272,-73.986576,13,13,Appetizers,USD,Spicy Kimchi Mushroom Pancakes,10016,USD,40,55,NY
AVzA1io5-gnIPe8DScus,12 E 32nd St,"Southeast Asian,Restaurant,Vegetarian / Vegan Restaurant,Vegetarian,Korean,Restaurants,Korean Restaurant",New York,,US,"Southeast Asian,Vegetarian,Korean",,,40.747272,-73.986576,2,2,,USD,Side Order Of White Rice,10016,USD,40,55,NY
AVzA1io5-gnIPe8DScus,12 E 32nd St,"Southeast Asian,Restaurant,Vegetarian / Vegan Restaurant,Vegetarian,Korean,Restaurants,Korean Restaurant",New York,,US,"Southeast Asian,Vegetarian,Korean",,,40.747272,-73.986576,13,13,,USD,Kabocha Pumpkin Pancakes With Mung Beans,10016,USD,40,55,NY
AVzA1io5-gnIPe8DScus,12 E 32nd St,"Southeast Asian,Restaurant,Vegetarian / Vegan Restaurant,Vegetarian,Korean,Restaurants,Korean Restaurant",New York,,US,"Southeast Asian,Vegetarian,Korean",,,40.747272,-73.986576,7,7,Dessert,USD,Ice Green Tea Float,10016,USD,40,55,NY
AVzA1io5-gnIPe8DScus,12 E 32nd St,"Southeast Asian,Restaurant,Vegetarian / Vegan Restaurant,Vegetarian,Korean,Restaurants,Korean Restaurant",New York,,US,"Southeast Asian,Vegetarian,Korean",,,40.747272,-73.986576,2.5,2.5,,USD,Organic Brown Rice,10016,USD,40,55,NY
AVzA1io5-gnIPe8DScus,12 E 32nd St,"Southeast Asian,Restaurant,Vegetarian / Vegan Restaurant,Vegetarian,Korean,Restaurants,Korean Restaurant",New York,,US,"Southeast Asian,Vegetarian,Korean",,,40.747272,-73.986576,2.5,2.5,Soups And Side Orders,USD,MultiGrain Rice,10016,USD,40,55,NY
AVzA1io5-gnIPe8DScus,12 E 32nd St,"Southeast Asian,Restaurant,Vegetarian / Vegan Restaurant,Vegetarian,Korean,Restaurants,Korean Restaurant",New York,,US,"Southeast Asian,Vegetarian,Korean",,,40.747272,-73.986576,17,17,Rice Dishes,USD,Avocado Stone Bowl Rice,10016,USD,40,55,NY
AVzA1io5-gnIPe8DScus,12 E 32nd St,"Southeast Asian,Restaurant,Vegetarian / Vegan Restaurant,Vegetarian,Korean,Restaurants,Korean Restaurant",New York,,US,"Southeast Asian,Vegetarian,Korean",,,40.747272,-73.986576,10,10,Salads,USD,Han Gawi Salad,10016,USD,40,55,NY
AVzA1io5-gnIPe8DScus,12 E 32nd St,"Southeast Asian,Restaurant,Vegetarian / Vegan Restaurant,Vegetarian,Korean,Restaurants,Korean Restaurant",New York,,US,"Southeast Asian,Vegetarian,Korean",,,40.747272,-73.986576,16,16,,USD,Vegetarian Stone Bowl Rice,10016,USD,40,55,NY
AVzA1io5-gnIPe8DScus,12 E 32nd St,"Southeast Asian,Restaurant,Vegetarian / Vegan Restaurant,Vegetarian,Korean,Restaurants,Korean Restaurant",New York,,US,"Southeast Asian,Vegetarian,Korean",,,40.747272,-73.986576,29,29,,USD,Spicy Grilled Todok And Asparagus On A Stick,10016,USD,40,55,NY
AVzA1io5-gnIPe8DScus,12 E 32nd St,"Southeast Asian,Restaurant,Vegetarian / Vegan Restaurant,Vegetarian,Korean,Restaurants,Korean Restaurant",New York,,US,"Southeast Asian,Vegetarian,Korean",,,40.747272,-73.986576,9,9,,USD,Sorbet Trio,10016,USD,40,55,NY
AVzA1io5-gnIPe8DScus,12 E 32nd St,"Southeast Asian,Restaurant,Vegetarian / Vegan Restaurant,Vegetarian,Korean,Restaurants,Korean Restaurant",New York,,US,"Southeast Asian,Vegetarian,Korean",,,40.747272,-73.986576,13,13,,USD,Tofu Kimchi Hot Pot,10016,USD,40,55,NY
AVzA1io5-gnIPe8DScus,12 E 32nd St,"Southeast Asian,Restaurant,Vegetarian / Vegan Restaurant,Vegetarian,Korean,Restaurants,Korean Restaurant",New York,,US,"Southeast Asian,Vegetarian,Korean",,,40.747272,-73.986576,13,13,Lunch Specials,USD,Pumpkin Noodles,10016,USD,40,55,NY
AVzA1io5-gnIPe8DScus,12 E 32nd St,"Southeast Asian,Restaurant,Vegetarian / Vegan Restaurant,Vegetarian,Korean,Restaurants,Korean Restaurant",New York,,US,"Southeast Asian,Vegetarian,Korean",,,40.747272,-73.986576,2.5,2.5,Soups And Side Orders,USD,Organic Brown Rice,10016,USD,40,55,NY
AVzA1io5-gnIPe8DScus,12 E 32nd St,"Southeast Asian,Restaurant,Vegetarian / Vegan Restaurant,Vegetarian,Korean,Restaurants,Korean Restaurant",New York,,US,"Southeast Asian,Vegetarian,Korean",,,40.747272,-73.986576,13,13,Appetizers,USD,Gluten Free Organic Kale Dumplings,10016,USD,40,55,NY
AVzA1io5-gnIPe8DScus,12 E 32nd St,"Southeast Asian,Restaurant,Vegetarian / Vegan Restaurant,Vegetarian,Korean,Restaurants,Korean Restaurant",New York,,US,"Southeast Asian,Vegetarian,Korean",,,40.747272,-73.986576,9,9,Appetizers,USD,Vegetarian Dumplings,10016,USD,40,55,NY
AVzA1io5-gnIPe8DScus,12 E 32nd St,"Southeast Asian,Restaurant,Vegetarian / Vegan Restaurant,Vegetarian,Korean,Restaurants,Korean Restaurant",New York,,US,"Southeast Asian,Vegetarian,Korean",,,40.747272,-73.986576,15,15,Appetizers,USD,Combination Pancakes,10016,USD,40,55,NY
AVzA1io5-gnIPe8DScus,12 E 32nd St,"Southeast Asian,Restaurant,Vegetarian / Vegan Restaurant,Vegetarian,Korean,Restaurants,Korean Restaurant",New York,,US,"Southeast Asian,Vegetarian,Korean",,,40.747272,-73.986576,7,7,,USD,Soy Vanilla Almond Ice Cream,10016,USD,40,55,NY
AVzA1io5-gnIPe8DScus,12 E 32nd St,"Southeast Asian,Restaurant,Vegetarian / Vegan Restaurant,Vegetarian,Korean,Restaurants,Korean Restaurant",New York,,US,"Southeast Asian,Vegetarian,Korean",,,40.747272,-73.986576,22,22,Main Dishes  Mushrooms,USD,Organic Maitake Mushrooms With Spinach,10016,USD,40,55,NY
AVzA1io5-gnIPe8DScus,12 E 32nd St,"Southeast Asian,Restaurant,Vegetarian / Vegan Restaurant,Vegetarian,Korean,Restaurants,Korean Restaurant",New York,,US,"Southeast Asian,Vegetarian,Korean",,,40.747272,-73.986576,26,26,Rice Dishes,USD,Organic Brown Rice Stone Bowl,10016,USD,40,55,NY
AVzA1io5-gnIPe8DScus,12 E 32nd St,"Southeast Asian,Restaurant,Vegetarian / Vegan Restaurant,Vegetarian,Korean,Restaurants,Korean Restaurant",New York,,US,"Southeast Asian,Vegetarian,Korean",,,40.747272,-73.986576,17,17,,USD,Tofu Stone Bowl Rice With Sesame Leaves,10016,USD,40,55,NY
AVzA1io5-gnIPe8DScus,12 E 32nd St,"Southeast Asian,Restaurant,Vegetarian / Vegan Restaurant,Vegetarian,Korean,Restaurants,Korean Restaurant",New York,,US,"Southeast Asian,Vegetarian,Korean",,,40.747272,-73.986576,13,13,,USD,Mini Tofu Ball Sticks In Sweet And Sour Sauce,10016,USD,40,55,NY
AVzA1io5-gnIPe8DScus,12 E 32nd St,"Southeast Asian,Restaurant,Vegetarian / Vegan Restaurant,Vegetarian,Korean,Restaurants,Korean Restaurant",New York,,US,"Southeast Asian,Vegetarian,Korean",,,40.747272,-73.986576,7,7,Beers,USD,Hite Beer,10016,USD,40,55,NY
AVzA1io5-gnIPe8DScus,12 E 32nd St,"Southeast Asian,Restaurant,Vegetarian / Vegan Restaurant,Vegetarian,Korean,Restaurants,Korean Restaurant",New York,,US,"Southeast Asian,Vegetarian,Korean",,,40.747272,-73.986576,30,30,Seasonal Highlights,USD,4 Spicy Todok In Stone Bowl Rice,10016,USD,40,55,NY
AVzA1io5-gnIPe8DScus,12 E 32nd St,"Southeast Asian,Restaurant,Vegetarian / Vegan Restaurant,Vegetarian,Korean,Restaurants,Korean Restaurant",New York,,US,"Southeast Asian,Vegetarian,Korean",,,40.747272,-73.986576,12,12,,USD,Kabocha Pumpkin Pancakes with Mung Beans,10016,USD,40,55,NY
AVzA1io5-gnIPe8DScus,12 E 32nd St,"Southeast Asian,Restaurant,Vegetarian / Vegan Restaurant,Vegetarian,Korean,Restaurants,Korean Restaurant",New York,,US,"Southeast Asian,Vegetarian,Korean",,,40.747272,-73.986576,10,10,,USD,Han Gawi Salad,10016,USD,40,55,NY
AVzA1io5-gnIPe8DScus,12 E 32nd St,"Southeast Asian,Restaurant,Vegetarian / Vegan Restaurant,Vegetarian,Korean,Restaurants,Korean Restaurant",New York,,US,"Southeast Asian,Vegetarian,Korean",,,40.747272,-73.986576,26,26,,USD,Organic Avocado Bibimbap Or Stone Bowl,10016,USD,40,55,NY
AVzA1io5-gnIPe8DScus,12 E 32nd St,"Southeast Asian,Restaurant,Vegetarian / Vegan Restaurant,Vegetarian,Korean,Restaurants,Korean Restaurant",New York,,US,"Southeast Asian,Vegetarian,Korean",,,40.747272,-73.986576,19,19,Main Dishes  Other Selections,USD,Stuffed Eggplant In Chili Sauce,10016,USD,40,55,NY
AVzA1io5-gnIPe8DScus,12 E 32nd St,"Southeast Asian,Restaurant,Vegetarian / Vegan Restaurant,Vegetarian,Korean,Restaurants,Korean Restaurant",New York,,US,"Southeast Asian,Vegetarian,Korean",,,40.747272,-73.986576,6,6,,USD,Porridge of the Week,10016,USD,40,55,NY
AVzA1io5-gnIPe8DScus,12 E 32nd St,"Southeast Asian,Restaurant,Vegetarian / Vegan Restaurant,Vegetarian,Korean,Restaurants,Korean Restaurant",New York,,US,"Southeast Asian,Vegetarian,Korean",,,40.747272,-73.986576,2.5,2.5,,USD,Multi Grain Rice,10016,USD,40,55,NY
AVzA1io5-gnIPe8DScus,12 E 32nd St,"Southeast Asian,Restaurant,Vegetarian / Vegan Restaurant,Vegetarian,Korean,Restaurants,Korean Restaurant",New York,,US,"Southeast Asian,Vegetarian,Korean",,,40.747272,-73.986576,19,19,Main Dishes  Tofu,USD,Tofu Pizza,10016,USD,40,55,NY
AVzA1io5-gnIPe8DScus,12 E 32nd St,"Southeast Asian,Restaurant,Vegetarian / Vegan Restaurant,Vegetarian,Korean,Restaurants,Korean Restaurant",New York,,US,"Southeast Asian,Vegetarian,Korean",,,40.747272,-73.986576,12,12,Salads,USD,Kale And Broccoli Kimchi Salad,10016,USD,40,55,NY
AVzA1io5-gnIPe8DScus,12 E 32nd St,"Southeast Asian,Restaurant,Vegetarian / Vegan Restaurant,Vegetarian,Korean,Restaurants,Korean Restaurant",New York,,US,"Southeast Asian,Vegetarian,Korean",,,40.747272,-73.986576,22,22,,USD,Organic Maitake Mushrooms with Spinach,10016,USD,40,55,NY
AVzA1io5-gnIPe8DScus,12 E 32nd St,"Southeast Asian,Restaurant,Vegetarian / Vegan Restaurant,Vegetarian,Korean,Restaurants,Korean Restaurant",New York,,US,"Southeast Asian,Vegetarian,Korean",,,40.747272,-73.986576,21,21,Entrees,USD,Organic Gluten Free Zen Noodles,10016,USD,40,55,NY
AVzA1io5-gnIPe8DScus,12 E 32nd St,"Southeast Asian,Restaurant,Vegetarian / Vegan Restaurant,Vegetarian,Korean,Restaurants,Korean Restaurant",New York,,US,"Southeast Asian,Vegetarian,Korean",,,40.747272,-73.986576,6,6,Soups And Side Orders,USD,Porridge Of The Week,10016,USD,40,55,NY
AVzA1io5-gnIPe8DScus,12 E 32nd St,"Southeast Asian,Restaurant,Vegetarian / Vegan Restaurant,Vegetarian,Korean,Restaurants,Korean Restaurant",New York,,US,"Southeast Asian,Vegetarian,Korean",,,40.747272,-73.986576,6,6,Tea,USD,Citron Paste Tea,10016,USD,40,55,NY
AVzA1io5-gnIPe8DScus,12 E 32nd St,"Southeast Asian,Restaurant,Vegetarian / Vegan Restaurant,Vegetarian,Korean,Restaurants,Korean Restaurant",New York,,US,"Southeast Asian,Vegetarian,Korean",,,40.747272,-73.986576,11,11,Appetizers,USD,Stuffed Shiitake Mushrooms,10016,USD,40,55,NY
AVzA1io5-gnIPe8DScus,12 E 32nd St,"Southeast Asian,Restaurant,Vegetarian / Vegan Restaurant,Vegetarian,Korean,Restaurants,Korean Restaurant",New York,,US,"Southeast Asian,Vegetarian,Korean",,,40.747272,-73.986576,13,13,Appetizers,USD,Mini Tofu Ball Sticks In Sweet And Sour Sauce,10016,USD,40,55,NY
AVzA1io5-gnIPe8DScus,12 E 32nd St,"Southeast Asian,Restaurant,Vegetarian / Vegan Restaurant,Vegetarian,Korean,Restaurants,Korean Restaurant",New York,,US,"Southeast Asian,Vegetarian,Korean",,,40.747272,-73.986576,21,21,Entrees,USD,Gluten Free Vegetarian Bibimbap Or Stone Bowl,10016,USD,40,55,NY
AVzA1io5-gnIPe8DScus,12 E 32nd St,"Southeast Asian,Restaurant,Vegetarian / Vegan Restaurant,Vegetarian,Korean,Restaurants,Korean Restaurant",New York,,US,"Southeast Asian,Vegetarian,Korean",,,40.747272,-73.986576,18,18,Seasonal Highlights,USD,1 Todok Salad,10016,USD,40,55,NY
AVzA1io5-gnIPe8DScus,12 E 32nd St,"Southeast Asian,Restaurant,Vegetarian / Vegan Restaurant,Vegetarian,Korean,Restaurants,Korean Restaurant",New York,,US,"Southeast Asian,Vegetarian,Korean",,,40.747272,-73.986576,11,11,,USD,Avocado Lettuce Salad,10016,USD,40,55,NY
AVzA1io5-gnIPe8DScus,12 E 32nd St,"Southeast Asian,Restaurant,Vegetarian / Vegan Restaurant,Vegetarian,Korean,Restaurants,Korean Restaurant",New York,,US,"Southeast Asian,Vegetarian,Korean",,,40.747272,-73.986576,26,26,,USD,Organic Zen Bibimbap Or Stone Bowl,10016,USD,40,55,NY
AVzA1io5-gnIPe8DScus,12 E 32nd St,"Southeast Asian,Restaurant,Vegetarian / Vegan Restaurant,Vegetarian,Korean,Restaurants,Korean Restaurant",New York,,US,"Southeast Asian,Vegetarian,Korean",,,40.747272,-73.986576,11,11,Lunch Specials,USD,Silky Tofu In Clay Pot,10016,USD,40,55,NY
AVzA1io5-gnIPe8DScus,12 E 32nd St,"Southeast Asian,Restaurant,Vegetarian / Vegan Restaurant,Vegetarian,Korean,Restaurants,Korean Restaurant",New York,,US,"Southeast Asian,Vegetarian,Korean",,,40.747272,-73.986576,6,6,,USD,Jasmine Green Tea,10016,USD,40,55,NY
AVzA1io5-gnIPe8DScus,12 E 32nd St,"Southeast Asian,Restaurant,Vegetarian / Vegan Restaurant,Vegetarian,Korean,Restaurants,Korean Restaurant",New York,,US,"Southeast Asian,Vegetarian,Korean",,,40.747272,-73.986576,2.5,2.5,,USD,Side Order Of Organic Brown Rice,10016,USD,40,55,NY
AVzA1io5-gnIPe8DScus,12 E 32nd St,"Southeast Asian,Restaurant,Vegetarian / Vegan Restaurant,Vegetarian,Korean,Restaurants,Korean Restaurant",New York,,US,"Southeast Asian,Vegetarian,Korean",,,40.747272,-73.986576,2.5,2.5,,USD,Side Order Of Multi Grain Rice,10016,USD,40,55,NY
AVzA1io5-gnIPe8DScus,12 E 32nd St,"Southeast Asian,Restaurant,Vegetarian / Vegan Restaurant,Vegetarian,Korean,Restaurants,Korean Restaurant",New York,,US,"Southeast Asian,Vegetarian,Korean",,,40.747272,-73.986576,6,6,Tea,USD,Rose Green Tea,10016,USD,40,55,NY
AVzA1io5-gnIPe8DScus,12 E 32nd St,"Southeast Asian,Restaurant,Vegetarian / Vegan Restaurant,Vegetarian,Korean,Restaurants,Korean Restaurant",New York,,US,"Southeast Asian,Vegetarian,Korean",,,40.747272,-73.986576,13,13,,USD,Acorn Noodles,10016,USD,40,55,NY
AVzA1io5-gnIPe8DScus,12 E 32nd St,"Southeast Asian,Restaurant,Vegetarian / Vegan Restaurant,Vegetarian,Korean,Restaurants,Korean Restaurant",New York,,US,"Southeast Asian,Vegetarian,Korean",,,40.747272,-73.986576,7,7,Gluten Free Dessert,USD,Gluten Free Black Forest Cake,10016,USD,40,55,NY
AVzA1io5-gnIPe8DScus,12 E 32nd St,"Southeast Asian,Restaurant,Vegetarian / Vegan Restaurant,Vegetarian,Korean,Restaurants,Korean Restaurant",New York,,US,"Southeast Asian,Vegetarian,Korean",,,40.747272,-73.986576,8,8,Tea,USD,Korean Green Tea From MtJilee,10016,USD,40,55,NY
AVzA1io5-gnIPe8DScus,12 E 32nd St,"Southeast Asian,Restaurant,Vegetarian / Vegan Restaurant,Vegetarian,Korean,Restaurants,Korean Restaurant",New York,,US,"Southeast Asian,Vegetarian,Korean",,,40.747272,-73.986576,7,7,Dessert,USD,Soy Cheese Cake,10016,USD,40,55,NY
AVzA1io5-gnIPe8DScus,12 E 32nd St,"Southeast Asian,Restaurant,Vegetarian / Vegan Restaurant,Vegetarian,Korean,Restaurants,Korean Restaurant",New York,,US,"Southeast Asian,Vegetarian,Korean",,,40.747272,-73.986576,17,17,,USD,Bean Curd,10016,USD,40,55,NY
AVzA1io5-gnIPe8DScus,12 E 32nd St,"Southeast Asian,Restaurant,Vegetarian / Vegan Restaurant,Vegetarian,Korean,Restaurants,Korean Restaurant",New York,,US,"Southeast Asian,Vegetarian,Korean",,,40.747272,-73.986576,6,6,,USD,Soup Of The Week,10016,USD,40,55,NY
AVzA1io5-gnIPe8DScus,12 E 32nd St,"Southeast Asian,Restaurant,Vegetarian / Vegan Restaurant,Vegetarian,Korean,Restaurants,Korean Restaurant",New York,,US,"Southeast Asian,Vegetarian,Korean",,,40.747272,-73.986576,21,21,,USD,Eggplant With Kimchi In Gluten Free Brown Sauce,10016,USD,40,55,NY
AVzA1io5-gnIPe8DScus,12 E 32nd St,"Southeast Asian,Restaurant,Vegetarian / Vegan Restaurant,Vegetarian,Korean,Restaurants,Korean Restaurant",New York,,US,"Southeast Asian,Vegetarian,Korean",,,40.747272,-73.986576,7,7,,USD,Sorbet,10016,USD,40,55,NY
AVzA1io5-gnIPe8DScus,12 E 32nd St,"Southeast Asian,Restaurant,Vegetarian / Vegan Restaurant,Vegetarian,Korean,Restaurants,Korean Restaurant",New York,,US,"Southeast Asian,Vegetarian,Korean",,,40.747272,-73.986576,13,13,Appetizers,USD,Kabocha Pumpkin Pancakes With Mung Beans,10016,USD,40,55,NY
AVzA1io5-gnIPe8DScus,12 E 32nd St,"Southeast Asian,Restaurant,Vegetarian / Vegan Restaurant,Vegetarian,Korean,Restaurants,Korean Restaurant",New York,,US,"Southeast Asian,Vegetarian,Korean",,,40.747272,-73.986576,7,7,Beers,USD,Ob Beer,10016,USD,40,55,NY
AVzA1io5-gnIPe8DScus,12 E 32nd St,"Southeast Asian,Restaurant,Vegetarian / Vegan Restaurant,Vegetarian,Korean,Restaurants,Korean Restaurant",New York,,US,"Southeast Asian,Vegetarian,Korean",,,40.747272,-73.986576,17,17,,USD,Spicy Rice Cakes,10016,USD,40,55,NY
AVzA1io5-gnIPe8DScus,12 E 32nd St,"Southeast Asian,Restaurant,Vegetarian / Vegan Restaurant,Vegetarian,Korean,Restaurants,Korean Restaurant",New York,,US,"Southeast Asian,Vegetarian,Korean",,,40.747272,-73.986576,11,11,,USD,Acorn Noodle Salad,10016,USD,40,55,NY
AVzA1io5-gnIPe8DScus,12 E 32nd St,"Southeast Asian,Restaurant,Vegetarian / Vegan Restaurant,Vegetarian,Korean,Restaurants,Korean Restaurant",New York,,US,"Southeast Asian,Vegetarian,Korean",,,40.747272,-73.986576,12,12,Dessert,USD,Vegan Dessert Platter,10016,USD,40,55,NY
AVzA1io5-gnIPe8DScus,12 E 32nd St,"Southeast Asian,Restaurant,Vegetarian / Vegan Restaurant,Vegetarian,Korean,Restaurants,Korean Restaurant",New York,,US,"Southeast Asian,Vegetarian,Korean",,,40.747272,-73.986576,8,8,,USD,Vegetarian Dumpling Soup,10016,USD,40,55,NY
AVzA1io5-gnIPe8DScus,12 E 32nd St,"Southeast Asian,Restaurant,Vegetarian / Vegan Restaurant,Vegetarian,Korean,Restaurants,Korean Restaurant",New York,,US,"Southeast Asian,Vegetarian,Korean",,,40.747272,-73.986576,19,19,,USD,Tofu Pizza,10016,USD,40,55,NY
AVzA1io5-gnIPe8DScus,12 E 32nd St,"Southeast Asian,Restaurant,Vegetarian / Vegan Restaurant,Vegetarian,Korean,Restaurants,Korean Restaurant",New York,,US,"Southeast Asian,Vegetarian,Korean",,,40.747272,-73.986576,21,21,,USD,Gluten Free Vegetarian Bibimbap Or Stone Bowl,10016,USD,40,55,NY
AVzA1io5-gnIPe8DScus,12 E 32nd St,"Southeast Asian,Restaurant,Vegetarian / Vegan Restaurant,Vegetarian,Korean,Restaurants,Korean Restaurant",New York,,US,"Southeast Asian,Vegetarian,Korean",,,40.747272,-73.986576,17,17,Main Dishes,USD,Tofu Clay Pot In Ginger Sauce,10016,USD,40,55,NY
AVzA1io5-gnIPe8DScus,12 E 32nd St,"Southeast Asian,Restaurant,Vegetarian / Vegan Restaurant,Vegetarian,Korean,Restaurants,Korean Restaurant",New York,,US,"Southeast Asian,Vegetarian,Korean",,,40.747272,-73.986576,13,13,Appetizers,USD,Kabocha Pumpkin Pancakes With Mung Bean,10016,USD,40,55,NY
AVzA1io5-gnIPe8DScus,12 E 32nd St,"Southeast Asian,Restaurant,Vegetarian / Vegan Restaurant,Vegetarian,Korean,Restaurants,Korean Restaurant",New York,,US,"Southeast Asian,Vegetarian,Korean",,,40.747272,-73.986576,16,16,Appetizers,USD,Organic Wheat Free Kale Pancakes,10016,USD,40,55,NY
AVzA1io5-gnIPe8DScus,12 E 32nd St,"Southeast Asian,Restaurant,Vegetarian / Vegan Restaurant,Vegetarian,Korean,Restaurants,Korean Restaurant",New York,,US,"Southeast Asian,Vegetarian,Korean",,,40.747272,-73.986576,18,18,,USD,Todok Salad,10016,USD,40,55,NY
AVzA1io5-gnIPe8DScus,12 E 32nd St,"Southeast Asian,Restaurant,Vegetarian / Vegan Restaurant,Vegetarian,Korean,Restaurants,Korean Restaurant",New York,,US,"Southeast Asian,Vegetarian,Korean",,,40.747272,-73.986576,13,13,Lunch Specials,USD,Mongolian Hot Pot,10016,USD,40,55,NY
AVzA1io5-gnIPe8DScus,12 E 32nd St,"Southeast Asian,Restaurant,Vegetarian / Vegan Restaurant,Vegetarian,Korean,Restaurants,Korean Restaurant",New York,,US,"Southeast Asian,Vegetarian,Korean",,,40.747272,-73.986576,2.5,2.5,,USD,Side Order of Organic Brown Rice,10016,USD,40,55,NY
AVzA1io5-gnIPe8DScus,12 E 32nd St,"Southeast Asian,Restaurant,Vegetarian / Vegan Restaurant,Vegetarian,Korean,Restaurants,Korean Restaurant",New York,,US,"Southeast Asian,Vegetarian,Korean",,,40.747272,-73.986576,26,26,,USD,Organic Sauteed Mixed Mushrooms,10016,USD,40,55,NY
AVzA1io5-gnIPe8DScus,12 E 32nd St,"Southeast Asian,Restaurant,Vegetarian / Vegan Restaurant,Vegetarian,Korean,Restaurants,Korean Restaurant",New York,,US,"Southeast Asian,Vegetarian,Korean",,,40.747272,-73.986576,13,13,Lunch Specials,USD,Acorn Noodles,10016,USD,40,55,NY
AVzA1io5-gnIPe8DScus,12 E 32nd St,"Southeast Asian,Restaurant,Vegetarian / Vegan Restaurant,Vegetarian,Korean,Restaurants,Korean Restaurant",New York,,US,"Southeast Asian,Vegetarian,Korean",,,40.747272,-73.986576,26,26,Main Dishes,USD,Organic Sauteed Mixed Mushrooms,10016,USD,40,55,NY
AVzA1io5-gnIPe8DScus,12 E 32nd St,"Southeast Asian,Restaurant,Vegetarian / Vegan Restaurant,Vegetarian,Korean,Restaurants,Korean Restaurant",New York,,US,"Southeast Asian,Vegetarian,Korean",,,40.747272,-73.986576,17,17,,USD,Avocado Stone Bowl Rice,10016,USD,40,55,NY
AVzA1io5-gnIPe8DScus,12 E 32nd St,"Southeast Asian,Restaurant,Vegetarian / Vegan Restaurant,Vegetarian,Korean,Restaurants,Korean Restaurant",New York,,US,"Southeast Asian,Vegetarian,Korean",,,40.747272,-73.986576,13,13,Lunch Specials,USD,Vegetarian Dumpling Soup,10016,USD,40,55,NY
AVzA1io5-gnIPe8DScus,12 E 32nd St,"Southeast Asian,Restaurant,Vegetarian / Vegan Restaurant,Vegetarian,Korean,Restaurants,Korean Restaurant",New York,,US,"Southeast Asian,Vegetarian,Korean",,,40.747272,-73.986576,17,17,,USD,Vermicelli Noodles In Stone Bowl Rice,10016,USD,40,55,NY
AVzA1io5-gnIPe8DScus,12 E 32nd St,"Southeast Asian,Restaurant,Vegetarian / Vegan Restaurant,Vegetarian,Korean,Restaurants,Korean Restaurant",New York,,US,"Southeast Asian,Vegetarian,Korean",,,40.747272,-73.986576,26,26,,USD,Organic Avocado Bibimbap,10016,USD,40,55,NY
AVzA1io5-gnIPe8DScus,12 E 32nd St,"Southeast Asian,Restaurant,Vegetarian / Vegan Restaurant,Vegetarian,Korean,Restaurants,Korean Restaurant",New York,,US,"Southeast Asian,Vegetarian,Korean",,,40.747272,-73.986576,6,6,,USD,Ginger Tea,10016,USD,40,55,NY
AVzA1io5-gnIPe8DScus,12 E 32nd St,"Southeast Asian,Restaurant,Vegetarian / Vegan Restaurant,Vegetarian,Korean,Restaurants,Korean Restaurant",New York,,US,"Southeast Asian,Vegetarian,Korean",,,40.747272,-73.986576,17,17,,USD,Han Gawi Vegetable And Mushroom Wrap,10016,USD,40,55,NY
AVzA1io5-gnIPe8DScus,12 E 32nd St,"Southeast Asian,Restaurant,Vegetarian / Vegan Restaurant,Vegetarian,Korean,Restaurants,Korean Restaurant",New York,,US,"Southeast Asian,Vegetarian,Korean",,,40.747272,-73.986576,13,13,,USD,Mongolian Hot Pot,10016,USD,40,55,NY
AVzA1io5-gnIPe8DScus,12 E 32nd St,"Southeast Asian,Restaurant,Vegetarian / Vegan Restaurant,Vegetarian,Korean,Restaurants,Korean Restaurant",New York,,US,"Southeast Asian,Vegetarian,Korean",,,40.747272,-73.986576,12,12,,USD,Vegan Dessert Platter,10016,USD,40,55,NY
AVzA1io5-gnIPe8DScus,12 E 32nd St,"Southeast Asian,Restaurant,Vegetarian / Vegan Restaurant,Vegetarian,Korean,Restaurants,Korean Restaurant",New York,,US,"Southeast Asian,Vegetarian,Korean",,,40.747272,-73.986576,19,19,,USD,Hangawi Vegetable And Mushroom Wrap,10016,USD,40,55,NY
AVzA1io5-gnIPe8DScus,12 E 32nd St,"Southeast Asian,Restaurant,Vegetarian / Vegan Restaurant,Vegetarian,Korean,Restaurants,Korean Restaurant",New York,,US,"Southeast Asian,Vegetarian,Korean",,,40.747272,-73.986576,19,19,,USD,Hangawi Vegetable and Mushroom Wrap,10016,USD,40,55,NY
